transaction_id,date,product,region,quantity,unit_price
571b07e8-f361-48f5-acec-9506dfbb3512,2024-02-29,Monitor,East,5,349.99
bf0bf039-bce1-49fe-a440-650ff711a355,2024-03-06,Keyboard,South,4,79.99
7876f2a7-d992-4344-9a88-00693e9c6c7c,2024-01-01,Headset,West,5,89.99
d44d9132-64c0-41ac-bf32-8af6c0e327a9,2024-12-26,Mouse,North,4,29.99
52c5bd1d-6f40-497d-a933-b48a571659ce,2024-08-02,Keyboard,East,1,79.99
87ae0e72-e4bc-4432-afe0-9c7b185cb6a3,2024-07-18,Keyboard,West,4,79.99
36b2a95d-d1b2-44cf-a17b-1d1a9b42fde4,2024-10-31,Keyboard,West,2,79.99
b3b867f4-c0d2-40b0-9ae8-3162e3034b91,2024-07-25,Headset,East,4,89.99
38fee9a6-b4a5-4157-a5f0-93ab076f1185,2024-08-11,Keyboard,East,5,79.99
992098ca-311f-4899-99b9-c1cc60cc9c1d,2024-06-20,Mouse,West,2,29.99
3168a1ed-f8f7-4a7c-9834-f6fdb2cadb07,2024-11-10,Monitor,South,4,349.99
1eb40caa-dd21-4da8-b6b3-14bd17bb7734,2024-06-30,Headset,East,4,89.99
4a7fff35-f149-48d1-a189-74352624225b,2024-03-20,Monitor,West,3,349.99
d608d90a-1e20-4ff7-85a1-4fbcb1477bc5,2024-06-29,Laptop,East,5,999.99
7777fa1e-995c-400a-8520-7c88e2442e37,2024-08-01,Monitor,East,1,349.99
81d532eb-2de7-4f19-babf-16c89280feef,2024-11-26,Monitor,North,3,349.99
86ab0fab-d2ea-4eb5-8bf4-e57279a68a1a,2024-03-18,Mouse,East,1,29.99
ae936840-9840-43bd-b31a-22bdc9e5fdb3,2024-08-28,Keyboard,North,5,79.99
7157859c-1108-47c7-a6d0-08681f4a7e18,2024-09-30,Laptop,South,5,999.99
96efe6e1-9bc7-4442-8e94-0cb2800e396d,2024-02-18,Mouse,West,1,29.99
99561e00-3004-4da0-b665-f67298709f45,2024-01-06,Keyboard,West,5,79.99
4b2be145-0ad6-4c5d-bdd1-5e7b612a4339,2024-11-29,Laptop,East,3,999.99
a4eef8b1-9747-42e7-8523-bcc8b58aeecd,2024-10-01,Keyboard,West,5,79.99
e626c774-0029-4129-b1f3-f1e31aa601eb,2024-05-30,Laptop,North,2,999.99
82c7df62-9d17-46a0-8080-d1c972a13864,2024-12-14,Monitor,West,2,349.99
75022669-8d5a-4f5c-97b2-0c08255fdb2a,2024-11-25,Laptop,West,1,999.99
3685780a-4475-4ef7-b325-be24b076d000,2024-01-10,Headset,North,5,89.99
85ee23d9-a4e8-4068-b8df-05effd7de101,2024-06-13,Keyboard,South,1,79.99
d1cb92f6-f68d-4a13-b9c3-62f134fd986a,2024-02-28,Headset,West,1,89.99
38038491-6e3b-43a9-b3f1-9791698a9ed8,2024-01-05,Monitor,West,5,349.99
fb21d7b0-33a1-4a8d-a919-caa47319d25b,2024-02-28,Headset,South,2,89.99
c1bb8ced-73fd-4d19-8c02-879de467a7e0,2024-07-29,Keyboard,East,1,79.99
c62e4faa-a3c7-4fb3-80ea-db57cddfbdbb,2024-03-24,Laptop,West,4,999.99
d7be4a0c-205d-412a-9956-3666583c5d10,2024-01-21,Monitor,West,3,349.99
52bdd41a-4e40-4f2d-8918-9c450a21e4b8,2024-07-16,Headset,South,1,89.99
65848f86-f90d-4216-965c-340b3398bbb8,2024-07-21,Laptop,East,2,999.99
09131095-69e3-4933-9061-e54d4d3aa69f,2024-10-18,Keyboard,North,3,79.99
6ea37591-2fc8-49cb-ad70-5aa6a0906639,2024-11-10,Monitor,North,5,349.99
675aa444-9206-4135-9552-9a2cc62026de,2024-01-13,Mouse,West,5,29.99
72ee8b41-1216-4e31-ad88-3aa9bb5f088f,2024-07-16,Keyboard,North,2,79.99
dc9f2c32-7138-44d8-a468-afa2f299e8aa,2024-05-31,Keyboard,East,2,79.99
b22c5056-154d-442d-ae42-c4a62d2b874c,2024-12-11,Mouse,West,4,29.99
d711db3f-5245-4a33-a134-a4c9d0364831,2024-08-03,Laptop,North,5,999.99
0ae032da-6c2d-4f45-9090-cb011a97ad11,2024-10-12,Monitor,North,5,349.99
1d478f05-2c10-42ef-aca3-94d994820da6,2024-06-05,Laptop,West,2,999.99
4763f499-bf9e-4a0d-8be7-821c88a58efb,2024-01-18,Laptop,West,5,999.99
45fb61ab-eca4-4ae2-8076-5f7288e4e3d4,2024-05-10,Headset,North,4,89.99
1f1d4056-8c8b-4f95-bf71-d6d3f3fcc3de,2024-03-21,Laptop,East,2,999.99
8ac5ed76-9383-4a7a-b9cd-5021dcb5b346,2024-01-20,Headset,North,5,89.99
55651329-362b-4ad7-be50-47cc9c9a5c38,2024-10-25,Laptop,North,5,999.99
5d8d19ef-f089-4e64-89e1-7e5fca514194,2024-10-29,Keyboard,East,4,79.99
be8aed89-c9aa-46ea-9e1f-8e5fb8e31620,2024-11-13,Keyboard,West,4,79.99
ca59b65c-18db-400f-aafa-27d0b525dbe5,2024-07-02,Monitor,East,5,349.99
c47ccea6-9398-428d-a3a5-3479a488c97d,2024-01-05,Monitor,East,5,349.99
52926268-0dae-40ab-8827-0ad7d33b5ef1,2024-03-11,Headset,West,2,89.99
d7649699-aabe-4dc7-b41a-3253fdde0bb2,2024-04-30,Laptop,East,4,999.99
1d016a69-0895-4d01-baf5-9e9a74157f4f,2024-03-07,Mouse,East,4,29.99
3020ba68-2a9b-483c-a405-6bf6c28154db,2024-04-29,Headset,South,5,89.99
fdeeb68b-47dd-447c-82ef-893f28457b9e,2024-06-07,Monitor,North,3,349.99
4ef0252e-603f-47f7-af41-ad568c050e4d,2024-02-29,Keyboard,West,1,79.99
940d9c36-5588-4001-b30b-8e6e19aa4c3f,2024-11-24,Keyboard,West,3,79.99
ee78e6b8-059b-41b6-b4c0-1c503ff09271,2024-03-21,Monitor,North,4,349.99
4f85d466-2a88-44db-8586-16371d4cda49,2024-06-10,Mouse,North,5,29.99
187a4e1b-970c-4284-930f-ddac8049a8ef,2024-09-09,Mouse,East,1,29.99
f0c52e32-f263-4800-b530-15adb896b0f3,2024-04-23,Mouse,North,4,29.99
dedab93f-2975-4166-9440-2605558ee7cb,2024-10-05,Mouse,West,4,29.99
cbe53598-ed2e-43c3-9757-b46d654f4a55,2024-11-20,Monitor,West,3,349.99
bde0713b-1c17-4ade-83a3-09493f23d627,2024-11-09,Headset,South,4,89.99
0762bea8-b5f6-4c08-ac16-89d782834a34,2024-04-10,Headset,South,1,89.99
e8756a13-be33-44a3-8c9b-2683a8d41ac9,2024-06-19,Headset,East,1,89.99
eb201f4e-abf5-44c7-9aa0-e20d20fec3e1,2024-09-24,Headset,North,4,89.99
6b91073d-1910-44d4-9cd3-980703bd187e,2024-01-31,Mouse,East,2,29.99
1973f502-76ad-4502-95ec-88bef9aa19c7,2024-06-01,Mouse,North,1,29.99
89aa02f5-75c8-412c-b7fc-7423e667c38f,2024-05-22,Keyboard,West,5,79.99
71e46839-ec6f-4c3c-ac80-774e72ce58e6,2024-11-21,Laptop,South,1,999.99
eaee827b-bb2f-4d97-9994-ef0768335387,2024-06-27,Laptop,West,4,999.99
4723ae78-d329-4892-9883-a9e2de586379,2024-02-09,Monitor,West,2,349.99
53b1b086-ce50-4f03-a723-8fd45e520e22,2024-10-14,Keyboard,East,4,79.99
e74bc67f-38c3-47b9-8d94-095b3a5b6499,2024-09-15,Laptop,West,3,999.99
053ff5b5-fc57-486c-aab5-bb7de545368a,2024-09-21,Keyboard,West,1,79.99
b4e2b685-716c-42a4-a07a-47ecb3a3fa9c,2024-04-02,Headset,East,3,89.99
bb97dd50-1897-4d6c-ba44-18fb75f85f3e,2024-05-22,Mouse,West,3,29.99
60ce2655-7738-4946-bb68-e495037799b3,2024-06-05,Monitor,East,1,349.99
15cc8f37-73b3-4640-ba6d-6ab0cba38710,2024-02-10,Keyboard,South,2,79.99
622dcb86-1fd4-47cd-b53b-2daa5749a46d,2024-12-10,Keyboard,South,4,79.99
20b54259-5dd4-493b-b7bb-659112dcb1b1,2024-01-24,Monitor,North,1,349.99
52966d1f-c51d-49b4-bc33-07522b106529,2024-05-29,Headset,East,4,89.99
c492e99c-328c-4855-bcf1-515e2a1cd7b9,2024-02-25,Headset,North,1,89.99
52f673a8-0ce6-41fa-b2ea-f25148cb6829,2024-02-08,Headset,East,5,89.99
145c1f6d-f8a6-4263-9501-f6c200c239a0,2024-10-15,Monitor,East,2,349.99
50aa00ab-39da-483c-b9a6-da05d64ec10d,2024-04-12,Monitor,South,1,349.99
0b6717e0-0ce8-43da-a18a-89a2371bebbc,2024-01-30,Laptop,West,2,999.99
02e7f249-6301-4d85-8afc-0fb06fc21811,2024-09-03,Headset,East,3,89.99
7d6f032f-959e-4a29-b9c9-dd13e3b61e34,2024-11-22,Laptop,East,3,999.99
213957ed-7a0a-43b8-bcad-9170ab345058,2024-12-19,Monitor,West,3,349.99
0907da24-e7a5-4f73-b351-ae91d185acac,2024-05-04,Mouse,East,2,29.99
907a44f7-5cf7-4044-b139-1448337d417d,2024-09-17,Laptop,West,4,999.99
608eaed4-9dc0-479a-8c88-8f929a261a3d,2024-01-28,Mouse,West,1,29.99
c4354b3a-14fb-4341-ac22-dd9e24b9150e,2024-01-08,Laptop,East,5,999.99
dea7ff7f-48e4-4139-bf06-0aa6f7a1cc37,2024-04-26,Monitor,West,5,349.99
e62b6e53-8220-422c-bab2-673ee4787da2,2024-10-07,Headset,South,5,89.99
8ea61f36-7e32-4d83-9c85-dcfd5f88076d,2024-12-04,Mouse,South,1,29.99
996cd5f3-53e5-453a-9e86-780ec58eae6d,2024-08-25,Headset,West,3,89.99
9abe3881-b2ef-4e49-b938-b4e91050a6e9,2024-04-13,Monitor,East,1,349.99
e397dde7-4738-4065-9543-f40ceb85d91b,2024-09-02,Headset,North,3,89.99
b008fbc6-598d-433c-ae85-8ea9e26f727e,2024-06-18,Mouse,South,3,29.99
28d9263d-1e3e-4bb2-acc2-73a3a771f54b,2024-09-02,Keyboard,South,5,79.99
5140f271-22d1-47c4-8df6-6b9df2f12d42,2024-10-27,Keyboard,South,5,79.99
6bafc9e0-8356-4f3e-b2a5-5d5a6b6caaa7,2024-01-01,Monitor,North,2,349.99
82f65ed5-48c9-40e3-b562-713d400b6ece,2024-01-18,Keyboard,East,5,79.99
81f550f6-29d5-4c1a-a45a-f78e4ad7b013,2024-02-10,Headset,South,3,89.99
07289c93-0baf-478b-afb7-5eaee3d9a70b,2024-05-09,Headset,East,2,89.99
27820be4-9d31-49f8-9722-7b8c6d4a4ad6,2024-05-08,Headset,North,5,89.99
9bbbd424-12a6-4a84-b05e-d4bedeb93e91,2024-02-22,Keyboard,South,1,79.99
7cfea2c0-26a2-4a93-ab40-fb43fa6efb98,2024-06-05,Keyboard,East,5,79.99
7d70acd5-0116-474d-9216-50f150d4994d,2024-05-22,Laptop,North,5,999.99
bcb0697d-a7ae-4147-b1bd-e76c5fd57bb4,2024-04-24,Monitor,East,2,349.99
fc58dc97-bdfa-4362-8ee9-f1ce12ae88d1,2024-02-15,Laptop,West,2,999.99
466a513c-e2f3-4b50-aa70-f1d29e8e5946,2024-05-13,Laptop,South,4,999.99
aa758250-88a9-4010-a52e-5a35c415db87,2024-08-31,Mouse,West,3,29.99
66af914d-656c-43da-8e4e-578d729ba1ad,2024-11-21,Headset,South,4,89.99
f6faea27-1c40-442e-9de5-df8ed89b2c33,2024-06-06,Keyboard,East,2,79.99
d9e3e308-3822-432c-8175-1d3168a7d2bf,2024-09-13,Mouse,East,4,29.99
eecdfff6-6088-4bd3-b6c4-137214b34d1b,2024-11-15,Laptop,North,1,999.99
ec086cdb-b71c-4e75-aa71-b93107927d07,2024-07-16,Keyboard,East,2,79.99
fa1059bd-f3db-4c00-bbd8-dcb8a8ae083a,2024-09-17,Mouse,South,2,29.99
045f8289-48ec-4adf-a660-db7ed5ffbcc8,2024-09-01,Laptop,North,4,999.99
183012e3-1c2a-44a2-ab35-cf4ca8bb5e56,2024-02-27,Headset,South,2,89.99
1396d4a3-427d-4e53-b155-a2328f971342,2024-06-23,Headset,North,3,89.99
b28efbcb-b0b8-4eb9-acdb-1212fa9cc4f9,2024-04-02,Keyboard,North,5,79.99
39a04c85-7797-4ad3-8128-adb436d94e92,2024-05-21,Laptop,West,4,999.99
edf2c7d9-e973-44a1-ad04-a993030c27cf,2024-10-30,Monitor,East,2,349.99
2636aecd-d754-4d67-8170-b7dec007f168,2024-05-11,Laptop,North,1,999.99
9ca437eb-5442-4d39-b285-2b6ef9d000f7,2024-07-20,Keyboard,South,1,79.99
3190fae8-3ab0-426f-a407-5b165fabd47f,2024-07-29,Headset,West,4,89.99
f55baff1-494e-46fb-96f2-38019f05adf6,2024-08-22,Headset,North,4,89.99
2eec4487-2a55-454f-93ee-1e99a95afc95,2024-05-05,Keyboard,East,3,79.99
a167beac-48ac-4657-b0e9-928e6f4ac5ff,2024-11-12,Headset,South,5,89.99
a126ae9e-0728-406f-a165-5199534e86d4,2024-10-20,Keyboard,North,1,79.99
529e394c-59ff-4ac0-9a6b-a55b5d8ff556,2024-11-28,Keyboard,East,2,79.99
60554224-9c11-4fd5-ba06-c1bca69381ac,2024-09-11,Keyboard,North,3,79.99
37d0ee1a-ec86-43fe-8eda-6c0094df1413,2024-06-02,Monitor,East,1,349.99
6c2c4d98-d816-4cac-892c-f10fddbb840a,2024-01-07,Keyboard,West,1,79.99
72820029-f9f4-47fc-87f4-8656d6b45af5,2024-01-27,Mouse,North,4,29.99
9d9c7de7-a75c-4e21-b0d6-d4dc337b73ec,2024-01-03,Monitor,South,2,349.99
10b00786-8cf2-41a8-87b1-c67ec4b57a0d,2024-07-13,Monitor,East,2,349.99
dca08bf8-4e08-4a8d-bb1d-36a5139416fe,2024-04-23,Keyboard,North,3,79.99
8490ec45-aadc-44b4-b1a4-3919d650ec3f,2024-07-29,Mouse,West,4,29.99
f97d129f-863f-4c23-9335-40519c987d3b,2024-09-14,Mouse,South,2,29.99
d792c91b-6eca-4e21-9ac0-cedbe8f2b08c,2024-04-27,Keyboard,North,2,79.99
0234617d-ea3b-41fc-aa94-293c3a032e59,2024-06-06,Headset,West,4,89.99
65254080-6129-4c03-8f74-35a5aeb878fd,2024-12-25,Laptop,South,4,999.99
24895fb5-9e85-468a-adf5-2943c989add3,2024-06-18,Headset,East,2,89.99
88607d1e-83cd-4128-9d1b-cb84b15f6142,2024-06-20,Monitor,South,5,349.99
0e5282bf-5fdd-483f-9db4-7b8defdb527a,2024-04-02,Mouse,North,2,29.99
5837aab8-654c-4a85-9e34-e8edb1b7532c,2024-02-12,Laptop,South,3,999.99
cde2ac21-c48c-4373-b22b-d90936797589,2024-06-30,Monitor,East,3,349.99
92e21021-33bc-4b11-ad31-7de89fac19d6,2024-05-09,Keyboard,South,4,79.99
cab69efb-e1e8-4acf-b8e6-c607232f3c5f,2024-09-17,Headset,South,3,89.99
e48943e3-64fe-41cd-97ff-686b29be994b,2024-04-15,Laptop,West,4,999.99
52455ff1-b750-412b-abca-66c1b1df1ce6,2024-10-08,Monitor,West,1,349.99
7254d481-fc4b-49e7-9798-9306229408ba,2024-12-28,Keyboard,East,4,79.99
96c0c292-6d3e-4f7d-b48e-0d08a12c7fe0,2024-08-03,Keyboard,North,4,79.99
f719c96e-9171-435f-b302-78cc54d84013,2024-11-20,Keyboard,North,3,79.99
7ddf4f8d-7cc4-4a65-b486-cbdf59d01ede,2024-09-25,Mouse,South,3,29.99
8d139e73-f542-47ad-93d9-a06e1986aa17,2024-01-08,Laptop,North,5,999.99
36d2856a-f64b-43e7-9a87-501e8af487fe,2024-07-05,Mouse,West,3,29.99
ad1e1774-4aef-4cf7-a8e9-9b33f8184891,2024-12-08,Headset,South,2,89.99
93688f59-53f9-4ebc-9681-ddb34106b91b,2024-02-08,Headset,West,5,89.99
b6e2c740-ef08-4adb-9152-e96755e5316a,2024-09-07,Monitor,East,5,349.99
0c602d12-4709-4312-885b-b651d56c2092,2024-05-16,Headset,East,4,89.99
80fea443-e797-4e66-b8f7-881f97998adb,2024-11-28,Headset,South,1,89.99
a509c36f-c71d-41d8-b1bf-c08bb871650b,2024-02-22,Headset,West,4,89.99
d75e92f6-fce1-4db7-954e-4124d0c7b91c,2024-02-13,Headset,West,2,89.99
84485728-8ad7-40d3-96bc-04de82344fec,2024-04-25,Laptop,South,5,999.99
320d0534-2206-471e-9842-cc78d60f6e6a,2024-02-01,Monitor,East,2,349.99
31ca95dc-80be-4fbf-bc8d-844808f9c87e,2024-07-17,Keyboard,West,2,79.99
53abfccd-b5e4-4d7c-b51b-0f086f3caa96,2024-03-10,Mouse,North,3,29.99
60d7391d-ce0f-4fdd-ab14-6d123a8394b8,2024-06-11,Monitor,West,4,349.99
153100dc-ffe8-48f0-814b-a5465208def5,2024-02-04,Laptop,West,2,999.99
8682492f-f8d3-42c0-ac2f-126f2898a8de,2024-12-02,Laptop,North,4,999.99
e51b3003-804b-4576-9be2-73b7a9b973f6,2024-09-09,Laptop,West,4,999.99
f71ffd1d-e98b-4177-87c2-655207dbfdc8,2024-01-14,Headset,North,3,89.99
1a099f0a-89a0-4083-805b-ac06e4531285,2024-02-11,Monitor,South,3,349.99
72f416c8-d04a-47df-ab16-6bfb6419bbe6,2024-06-25,Laptop,South,2,999.99
f251a4a7-8269-493c-83fe-2fe607ff0b0f,2024-10-22,Keyboard,South,2,79.99
5b84e9d3-0792-4535-aa6f-03ef68782711,2024-10-31,Laptop,West,2,999.99
fd96d0b3-2904-4a71-bfa7-1a39cd16f616,2024-06-02,Monitor,East,4,349.99
12cdf2f3-3fa9-4995-aa8b-b9d71a3d1024,2024-04-12,Headset,West,5,89.99
cbd9b66f-ea88-4c98-b5da-e2ca157c8323,2024-10-03,Mouse,West,1,29.99
db7aeb1a-7a8d-4b2a-bc2e-91ffd6a21605,2024-11-19,Monitor,West,1,349.99
a84d3634-f3f2-4775-942b-1a5c78d3358e,2024-05-27,Laptop,East,5,999.99
dd26978b-5ed7-4e66-afde-27949770ca2c,2024-05-10,Headset,East,4,89.99
66aaec9b-2228-408c-89b1-d5e00a8934f7,2024-08-15,Mouse,North,3,29.99
e80ce8bd-b03d-4894-93bd-8307a74be677,2024-04-06,Keyboard,East,4,79.99
06b346c0-b57b-4f8e-bf08-3166f181dc8f,2024-01-18,Monitor,North,4,349.99
5495cef2-4437-4823-97d2-bc244c721eae,2024-04-11,Mouse,South,2,29.99
a743a8d4-18fe-4aac-9a8f-42cbd21c7530,2024-03-24,Keyboard,South,5,79.99
92542671-70c9-4c50-a2d3-90b282e10a05,2024-02-04,Keyboard,East,2,79.99
85b34a09-4444-44b3-922e-ebc336bfe8a7,2024-08-13,Laptop,West,5,999.99
e698b62c-34bb-44fd-a753-6939a5c1b829,2024-03-14,Mouse,South,4,29.99
c0ad420b-b417-4327-bf31-e8e83bd20818,2024-06-26,Monitor,West,3,349.99
1b00b717-ab14-4638-9a1d-12fd84184332,2024-12-01,Mouse,East,4,29.99
792229b0-281e-4c17-b143-4974ea03c840,2024-07-03,Headset,South,3,89.99
2c9f8dd5-285e-4ac4-a216-c3cfe05bc56b,2024-12-10,Headset,East,5,89.99
c33b3346-4f18-41bb-b78c-9b6058b0df55,2024-02-23,Monitor,West,1,349.99
9a5933b5-5030-4946-a55f-679bb75ca9ba,2024-02-18,Mouse,South,5,29.99
4b5019db-b256-486f-a0de-b2b2d664c05f,2024-11-09,Monitor,East,5,349.99
4d32a78e-a5d9-4b93-b13b-7b8d7ffe5eea,2024-06-09,Monitor,West,1,349.99
97a2ac0a-8a2b-41ab-a5bd-a16ae3659590,2024-08-27,Headset,North,5,89.99
b5bcf6c4-bd50-4a54-9255-626c8b40d71b,2024-05-24,Monitor,East,2,349.99
1fdf300b-4a5e-45da-bd4c-cfe4c5a6d313,2024-03-09,Laptop,East,3,999.99
f0971f0a-91e9-4d2d-9b89-117e94d0323d,2024-03-07,Laptop,West,1,999.99
ace3acac-415f-4657-b617-4ac1598a18d0,2024-10-28,Monitor,South,3,349.99
18711a54-cf41-44c6-9ede-5170f2951822,2024-07-18,Headset,South,2,89.99
6e573244-e220-4dcb-97e1-d960ea9118e7,2024-06-27,Mouse,West,5,29.99
815c885f-5cad-4cb5-9cd1-bfb39a3254b6,2024-04-22,Mouse,East,1,29.99
06942f58-86e8-47da-b89d-6cdee91e373c,2024-09-20,Keyboard,East,2,79.99
242bd915-53e2-4ce6-ae54-757d7b4ba2bc,2024-12-23,Monitor,West,3,349.99
d79aaaa5-d835-4510-bcdd-29ce9f289325,2024-10-07,Keyboard,East,3,79.99
48b1fe53-44c7-4dc2-ab5f-f82f6532f75c,2024-03-09,Monitor,North,3,349.99
18c43038-1331-4f2b-90c5-f423971a0b0f,2024-04-07,Laptop,East,5,999.99
da2bd1f8-740d-428f-8c8f-28349300a04d,2024-09-06,Mouse,South,2,29.99
75565f9a-80bb-42b7-a26a-a08a20fa2ba3,2024-08-23,Laptop,South,1,999.99
4ddea98b-6d6a-454d-8476-a04a478d4a0d,2024-05-03,Monitor,East,4,349.99
a4991c39-0ae2-4146-a0ea-00616c0f09d5,2024-01-10,Headset,West,1,89.99
40062095-8b96-471d-a241-a8e178399199,2024-04-20,Headset,North,4,89.99
38dd7099-5231-48d7-b87d-eb75e0a9f60c,2024-09-20,Monitor,North,5,349.99
704847f4-c2df-4ee8-bf76-5010226dbb13,2024-10-22,Mouse,East,1,29.99
6db42bcb-71b9-4330-95e6-22718991df97,2024-02-05,Laptop,West,1,999.99
2b813e65-e8b2-40e1-9d89-fd201255987c,2024-10-24,Laptop,North,3,999.99
869acd58-3126-4d37-be27-4d1c03b1a3d4,2024-03-18,Laptop,East,3,999.99
d34a010c-dc4d-408d-96bc-72fd231b86d9,2024-04-26,Monitor,East,4,349.99
f412e319-2d53-4c32-b7eb-55753551945e,2024-10-02,Mouse,North,3,29.99
34931a2f-0acb-4c56-bee6-0360455fe132,2024-03-01,Monitor,West,1,349.99
8fe84900-4f80-4012-9dc8-3abb2dfaa6da,2024-11-28,Monitor,East,3,349.99
444f8038-6b45-4b42-ba9d-05378aa97b43,2024-01-12,Laptop,East,2,999.99
7fca673b-0088-4457-9da4-ed21ce29e92d,2024-12-28,Laptop,South,1,999.99
fd7430a0-f664-44f7-8a55-97928ebb8c38,2024-06-12,Mouse,West,4,29.99
c198be76-8e89-400b-8a1e-37e8d381f1b8,2024-02-27,Keyboard,South,2,79.99
b49fc8f6-8527-4d85-af58-1f6222f6a5af,2024-04-06,Keyboard,West,3,79.99
4ad90992-a557-4b94-a534-b28ddbbe7347,2024-09-18,Laptop,North,5,999.99
2d5e3488-d4c7-4f59-8090-6f409ac21b9d,2024-11-10,Laptop,South,2,999.99
1917a8fb-8d6f-4b51-99f9-1a9d19b35730,2024-09-16,Mouse,South,3,29.99
b879ad73-6d77-4de5-b215-7ab45b988176,2024-12-23,Headset,South,5,89.99
6a0965ea-32ce-4bca-a7cf-0b072f3af8dd,2024-12-29,Laptop,East,4,999.99
40184e7c-84d1-43be-bf76-4b88906e55c3,2024-05-07,Monitor,East,2,349.99
aec17ee9-a976-4eed-8f34-fb733cc7657a,2024-11-15,Monitor,North,2,349.99
b8e3305c-4b9c-45cb-a930-ab16f1f88a01,2024-08-03,Laptop,South,4,999.99
d1be30a9-cd26-4763-b373-84670430e6e4,2024-01-22,Laptop,West,3,999.99
9b6bbea5-b919-41af-8d7e-60b306f9b626,2024-10-25,Mouse,South,3,29.99
0f00f863-b721-4454-9816-5d0b1f4229bb,2024-05-11,Mouse,West,1,29.99
6ea091b0-f89e-43b7-9b03-e187cd1af2e8,2024-01-02,Laptop,West,4,999.99
cffab605-7006-4c07-b71a-d73ae3f5da82,2024-08-04,Laptop,North,3,999.99
5305bdd5-5aed-4ff1-8f37-d1f80cd2953e,2024-12-29,Mouse,South,1,29.99
80063dbc-79f9-4e0d-ad36-2db07ca0a165,2024-11-27,Headset,East,5,89.99
581d2580-3efd-47ba-ad70-5b2fc10d12dd,2024-01-19,Keyboard,West,5,79.99
a4ade16c-d6ab-4fe9-a18d-86da74a3d55a,2024-10-23,Mouse,North,1,29.99
db13d64b-4996-42e7-b635-a86976936c06,2024-10-24,Keyboard,South,1,79.99
8e4643a7-2573-49d8-aae9-eb73ed516e34,2024-11-09,Headset,West,4,89.99
a718968e-835c-4283-8018-f8ef68661268,2024-01-14,Keyboard,West,4,79.99
b0885034-2bdc-4f01-8c5b-16925e62ba82,2024-08-01,Laptop,South,2,999.99
546a27a8-a9fc-449a-838c-df6a2f4011be,2024-07-14,Mouse,South,1,29.99
ef9ead44-a000-4f40-b630-50db80b59f10,2024-12-10,Laptop,North,3,999.99
256ec9eb-04c5-4c86-9cb3-d23762ecd3dc,2024-01-01,Headset,North,1,89.99
2fa28030-5e44-4d4a-886d-8bbb6330e630,2024-02-28,Laptop,East,5,999.99
ea36ae8c-340b-4437-9e0a-20c344538dd2,2024-03-15,Monitor,North,4,349.99
35d3ece9-f0d3-4e3b-8a49-1fa518d87bea,2024-10-04,Keyboard,West,4,79.99
cae86322-8752-4277-aa2c-53015f1fb3f3,2024-02-19,Keyboard,North,1,79.99
7b7e36aa-8649-4804-b5fe-df5d4c4d056a,2024-11-17,Monitor,West,2,349.99
e3c497da-f167-495d-a4ff-39f4894d44ad,2024-10-26,Mouse,West,1,29.99
f67d0080-80e0-4243-b799-801d3654ea5f,2024-06-20,Keyboard,West,3,79.99
3ad59008-03e3-4517-8e46-54efa6daf62c,2024-05-10,Headset,North,3,89.99
008d8b86-18cf-4e6b-81c8-f23c5b07ce35,2024-05-27,Laptop,West,4,999.99
f9862873-5e01-4e41-a466-f2d458c6072b,2024-11-02,Keyboard,East,1,79.99
8d3fd0c7-d7f0-4d32-9bc7-58afbbf69eaf,2024-09-13,Monitor,North,1,349.99
4f10c279-0528-45ad-b02b-7304a30990a2,2024-12-12,Keyboard,South,3,79.99
cf36128a-483b-4ce0-92ba-a257cf089cda,2024-11-21,Monitor,South,3,349.99
a5c81aa5-b8fc-40fd-b1f8-d19c96886998,2024-09-13,Mouse,North,2,29.99
85b308fd-95da-4499-907a-c086f8a7fe63,2024-08-01,Mouse,North,4,29.99
a4707654-a581-4599-9d86-fc4af5b1b9d7,2024-01-24,Headset,North,1,89.99
53b72aed-9149-40b4-bc2d-4f6ede7e0ba4,2024-08-09,Monitor,South,2,349.99
3767c3ec-89a5-4f00-92ed-12a1fa1ab320,2024-10-13,Keyboard,North,2,79.99
540dc23b-c84f-4c61-a8ea-e0ff1bb88f5e,2024-04-17,Laptop,North,1,999.99
a0c42ab3-e02c-4efc-8742-7f7fbd32065c,2024-04-17,Laptop,West,2,999.99
4cb4e6d6-053e-4452-9813-ddf5f5b9a08b,2024-10-26,Laptop,East,2,999.99
46866ef0-5b31-4c1e-8955-3b9e903bfbed,2024-12-01,Monitor,East,2,349.99
3405c079-eaf5-40a9-b0ab-d0d356e520ad,2024-11-19,Headset,North,1,89.99
1e3f34ed-0276-4edb-af78-2c90666cacfd,2024-06-08,Monitor,East,1,349.99
28b49024-2f67-4f81-b010-c2c147cab5b8,2024-06-08,Laptop,South,4,999.99
2f177922-43d5-4a8b-8013-6544b44fedb5,2024-06-23,Mouse,West,2,29.99
5f2d17e3-8a7c-4ad9-bd64-804aabf16e90,2024-01-13,Laptop,South,5,999.99
30839b8b-691c-4cf4-8ad9-0438b68c7178,2024-02-24,Mouse,East,1,29.99
ccb9616d-1f16-402d-ba45-32ddc4d15bcd,2024-07-01,Monitor,West,5,349.99
5602b2fe-3436-4fcc-ad2d-109bc07a973e,2024-04-16,Keyboard,West,4,79.99
e41dc9da-ac92-4590-9e17-9080812f47ff,2024-04-01,Monitor,South,5,349.99
